YearMonth,Supplier,Revenue,NumberOfSales
2018-10,"Heli Süßwaren GmbH & Co. KG",109107.81,78
2018-10,"Karkki Oy",72202.75,79
2018-10,"Leka Trading",101262.05,74
2018-10,Lyngbysild,24657.0,64
2018-10,"Ma Maison",38504.45,62
2018-10,"Mayumi's",61137.75,73
2018-10,"New England Seafood Cannery",34466.25,65
2018-10,"New Orleans Cajun Delights",112572.7,86
2018-10,"Nord-Ost-Fisch Handelsgesellschaft mbH",34563.15,53
2018-10,"Norske Meierier",70125.0,81
2018-10,"PB Knäckebröd AB",37287.0,69
2018-10,"Pasta Buttini s.r.l.",80088.0,65
2018-10,"Pavlova, Ltd.",239556.55,87
2018-10,"Plutzer Lebensmittelgroßmärkte AG",280571.0,89
2018-10,"Refrescos Americanas LTDA",6768.0,58
2018-10,"Specialty Biscuits, Ltd.",143578.0,83
2018-10,"Svensk Sjöföda AB",72077.0,76
2018-10,"Tokyo Traders",160823.0,76
2018-10,"Zaanse Snoepfabriek",26950.75,64
2018-11,"Aux joyeux ecclésiastiques",393386.0,73
2018-11,"Bigfoot Breweries",65238.0,85
2018-11,"Cooperativa de Quesos 'Las Cabras'",88235.0,68
2018-11,"Escargots Nouveaux",16072.25,53
2018-11,"Exotic Liquids",57781.0,79
2018-11,"Formaggi Fortini s.r.l.",116288.7,79
2018-11,"Forêts d'érables",114849.1,73
2018-11,"G'day, Mate",121163.2,78
2018-11,"Gai pâturage",119500.0,72
2018-11,"Grandma Kelly's Homestead",134330.0,74
2018-11,"Heli Süßwaren GmbH & Co. KG",125749.77,75
2018-11,"Karkki Oy",68534.0,77
2018-11,"Leka Trading",104544.45,73
2018-11,Lyngbysild,27498.5,69
2018-11,"Ma Maison",52431.35,73
2018-11,"Mayumi's",63911.75,81
2018-11,"New England Seafood Cannery",40047.0,71
2018-11,"New Orleans Cajun Delights",107924.4,81
2018-11,"Nord-Ost-Fisch Handelsgesellschaft mbH",34252.47,58
2018-11,"Norske Meierier",73927.5,78
2018-11,"PB Knäckebröd AB",40659.0,76
2018-11,"Pasta Buttini s.r.l.",89148.0,71
2018-11,"Pavlova, Ltd.",239960.8,88
2018-11,"Plutzer Lebensmittelgroßmärkte AG",328617.06,90
2018-11,"Refrescos Americanas LTDA",6480.0,51
2018-11,"Specialty Biscuits, Ltd.",162217.1,86
2018-11,"Svensk Sjöföda AB",84177.0,77
2018-11,"Tokyo Traders",203622.0,83
2018-11,"Zaanse Snoepfabriek",32499.5,73
2018-12,"Aux joyeux ecclésiastiques",455331.5,79
2018-12,"Bigfoot Breweries",74982.0,89
2018-12,"Cooperativa de Quesos 'Las Cabras'",76041.0,70
2018-12,"Escargots Nouveaux",22246.75,59
2018-12,"Exotic Liquids",65819.0,84
2018-12,"Formaggi Fortini s.r.l.",122258.5,89
2018-12,"Forêts d'érables",122215.7,75
2018-12,"G'day, Mate",131162.6,85
2018-12,"Gai pâturage",124990.0,75
2018-12,"Grandma Kelly's Homestead",151305.0,86
2018-12,"Heli Süßwaren GmbH & Co. KG",151307.43,90
2018-12,"Karkki Oy",85025.0,82
2018-12,"Leka Trading",120071.7,93
2018-12,Lyngbysild,34618.0,71
2018-12,"Ma Maison",46800.85,75
2018-12,"Mayumi's",66555.25,87
2018-12,"New England Seafood Cannery",44286.75,79
2018-12,"New Orleans Cajun Delights",136080.05,91
2018-12,"Nord-Ost-Fisch Handelsgesellschaft mbH",44323.68,62
2018-12,"Norske Meierier",95700.0,88
2018-12,"PB Knäckebröd AB",47148.0,73
2018-12,"Pasta Buttini s.r.l.",92991.5,76
2018-12,"Pavlova, Ltd.",286263.0,91
2018-12,"Plutzer Lebensmittelgroßmärkte AG",360172.6,91
2018-12,"Refrescos Americanas LTDA",6543.0,62
2018-12,"Specialty Biscuits, Ltd.",186610.0,90
2018-12,"Svensk Sjöföda AB",96279.0,84
2018-12,"Tokyo Traders",204482.0,79
2018-12,"Zaanse Snoepfabriek",34249.25,75
2019-01,"Aux joyeux ecclésiastiques",470793.5,83
2019-01,"Bigfoot Breweries",61830.0,88
2019-01,"Cooperativa de Quesos 'Las Cabras'",88002.0,77
2019-01,"Escargots Nouveaux",20471.25,61
2019-01,"Exotic Liquids",64071.0,89
2019-01,"Formaggi Fortini s.r.l.",106405.0,87
2019-01,"Forêts d'érables",96467.2,70
2019-01,"G'day, Mate",137501.4,88
2019-01,"Gai pâturage",115421.0,70
2019-01,"Grandma Kelly's Homestead",132940.0,84
2019-01,"Heli Süßwaren GmbH & Co. KG",124885.58,88
2019-01,"Karkki Oy",69206.25,85
2019-01,"Leka Trading",106784.4,90
2019-01,Lyngbysild,29216.0,69
2019-01,"Ma Maison",45605.75,83
2019-01,"Mayumi's",65315.0,84
2019-01,"New England Seafood Cannery",35591.45,67
2019-01,"New Orleans Cajun Delights",105752.5,91
2019-01,"Nord-Ost-Fisch Handelsgesellschaft mbH",36375.45,56
2019-01,"Norske Meierier",80047.0,86
2019-01,"PB Knäckebröd AB",38778.0,78
2019-01,"Pasta Buttini s.r.l.",77901.0,85
2019-01,"Pavlova, Ltd.",247265.75,95
2019-01,"Plutzer Lebensmittelgroßmärkte AG",324075.34,98
2019-01,"Refrescos Americanas LTDA",6147.0,53
2019-01,"Specialty Biscuits, Ltd.",157078.0,91
2019-01,"Svensk Sjöföda AB",75940.0,87
2019-01,"Tokyo Traders",200056.0,83
2019-01,"Zaanse Snoepfabriek",31834.5,80
2019-02,"Aux joyeux ecclésiastiques",339351.5,67
2019-02,"Bigfoot Breweries",54988.0,76
2019-02,"Cooperativa de Quesos 'Las Cabras'",78657.0,66
2019-02,"Escargots Nouveaux",11726.25,41
2019-02,"Exotic Liquids",51705.0,79
2019-02,"Formaggi Fortini s.r.l.",112786.3,79
2019-02,"Forêts d'érables",92593.6,63
2019-02,"G'day, Mate",139918.8,86
2019-02,"Gai pâturage",138593.0,77
2019-02,"Grandma Kelly's Homestead",113625.0,74
2019-02,"Heli Süßwaren GmbH & Co. KG",123711.86,78
2019-02,"Karkki Oy",66097.25,83
2019-02,"Leka Trading",106937.85,78
2019-02,Lyngbysild,24869.0,69
2019-02,"Ma Maison",37918.55,64
2019-02,"Mayumi's",48598.75,79
2019-02,"New England Seafood Cannery",32343.05,63
2019-02,"New Orleans Cajun Delights",103740.1,92
2019-02,"Nord-Ost-Fisch Handelsgesellschaft mbH",36064.77,50
2019-02,"Norske Meierier",86577.0,83
2019-02,"PB Knäckebröd AB",32721.0,60
2019-02,"Pasta Buttini s.r.l.",69968.5,65
2019-02,"Pavlova, Ltd.",259236.55,90
2019-02,"Plutzer Lebensmittelgroßmärkte AG",292739.48,86
2019-02,"Refrescos Americanas LTDA",7227.0,55
2019-02,"Specialty Biscuits, Ltd.",149119.4,78
2019-02,"Svensk Sjöföda AB",72514.0,80
2019-02,"Tokyo Traders",185179.0,82
2019-02,"Zaanse Snoepfabriek",26444.75,70
2019-03,"Aux joyeux ecclésiastiques",422606.5,73
2019-03,"Bigfoot Breweries",64938.0,86
2019-03,"Cooperativa de Quesos 'Las Cabras'",80912.0,68
2019-03,"Escargots Nouveaux",17052.75,56
2019-03,"Exotic Liquids",73205.0,94
2019-03,"Formaggi Fortini s.r.l.",106887.4,84
2019-03,"Forêts d'érables",108301.5,76
2019-03,"G'day, Mate",136998.0,87
2019-03,"Gai pâturage",109898.0,70
2019-03,"Grandma Kelly's Homestead",136640.0,86
2019-03,"Heli Süßwaren GmbH & Co. KG",145406.86,90
2019-03,"Karkki Oy",86731.0,88
2019-03,"Leka Trading",111302.2,82
2019-03,Lyngbysild,33713.5,80
2019-03,"Ma Maison",46368.55,75
2019-03,"Mayumi's",63753.75,85
2019-03,"New England Seafood Cannery",40880.65,74
2019-03,"New Orleans Cajun Delights",111963.8,87
2019-03,"Nord-Ost-Fisch Handelsgesellschaft mbH",31585.8,53
2019-03,"Norske Meierier",85816.0,89
2019-03,"PB Knäckebröd AB",36909.0,77
2019-03,"Pasta Buttini s.r.l.",87055.5,80
2019-03,"Pavlova, Ltd.",248319.55,97
2019-03,"Plutzer Lebensmittelgroßmärkte AG",316992.69,97
2019-03,"Refrescos Americanas LTDA",7843.5,64
2019-03,"Specialty Biscuits, Ltd.",159472.1,87
2019-03,"Svensk Sjöföda AB",76599.0,84
2019-03,"Tokyo Traders",210981.0,94
2019-03,"Zaanse Snoepfabriek",31773.25,76
2019-04,"Aux joyeux ecclésiastiques",444284.0,82
2019-04,"Bigfoot Breweries",77902.0,93
2019-04,"Cooperativa de Quesos 'Las Cabras'",103740.0,84
2019-04,"Escargots Nouveaux",20444.75,61
2019-04,"Exotic Liquids",77311.0,99
2019-04,"Formaggi Fortini s.r.l.",117482.2,92
2019-04,"Forêts d'érables",130177.1,87
2019-04,"G'day, Mate",138738.8,99
2019-04,"Gai pâturage",150978.0,82
2019-04,"Grandma Kelly's Homestead",171945.0,98
2019-04,"Heli Süßwaren GmbH & Co. KG",149455.78,97
2019-04,"Karkki Oy",88798.5,96
2019-04,"Leka Trading",121993.85,96
2019-04,Lyngbysild,36721.0,86
2019-04,"Ma Maison",49673.4,82
2019-04,"Mayumi's",72385.5,96
2019-04,"New England Seafood Cannery",45190.4,84
2019-04,"New Orleans Cajun Delights",121905.9,101
2019-04,"Nord-Ost-Fisch Handelsgesellschaft mbH",41216.88,53
2019-04,"Norske Meierier",88762.5,93
2019-04,"PB Knäckebröd AB",48396.0,82
2019-04,"Pasta Buttini s.r.l.",104125.5,93
2019-04,"Pavlova, Ltd.",290017.6,102
2019-04,"Plutzer Lebensmittelgroßmärkte AG",303709.94,110
2019-04,"Refrescos Americanas LTDA",7069.5,60
2019-04,"Specialty Biscuits, Ltd.",196231.1,96
2019-04,"Svensk Sjöföda AB",90061.0,94
2019-04,"Tokyo Traders",256465.0,98
2019-04,"Zaanse Snoepfabriek",33812.75,87
2019-05,"Aux joyeux ecclésiastiques",504962.5,88
2019-05,"Bigfoot Breweries",70232.0,91
2019-05,"Cooperativa de Quesos 'Las Cabras'",85329.0,77
2019-05,"Escargots Nouveaux",19888.25,62
2019-05,"Exotic Liquids",78218.0,91
2019-05,"Formaggi Fortini s.r.l.",126643.1,98
2019-05,"Forêts d'érables",128026.2,83
2019-05,"G'day, Mate",139829.8,89
2019-05,"Gai pâturage",140552.0,89
2019-05,"Grandma Kelly's Homestead",158510.0,93
2019-05,"Heli Süßwaren GmbH & Co. KG",128258.73,89
2019-05,"Karkki Oy",87655.0,93
2019-05,"Leka Trading",138637.4,94
2019-05,Lyngbysild,33193.5,77
2019-05,"Ma Maison",49965.15,89
2019-05,"Mayumi's",78041.75,98
2019-05,"New England Seafood Cannery",46332.05,83
2019-05,"New Orleans Cajun Delights",129950.7,98
2019-05,"Nord-Ost-Fisch Handelsgesellschaft mbH",45048.6,72
2019-05,"Norske Meierier",100764.0,95
2019-05,"PB Knäckebröd AB",46275.0,79
2019-05,"Pasta Buttini s.r.l.",96498.5,81
2019-05,"Pavlova, Ltd.",262736.35,97
2019-05,"Plutzer Lebensmittelgroßmärkte AG",359282.9,97
2019-05,"Refrescos Americanas LTDA",7060.5,61
2019-05,"Specialty Biscuits, Ltd.",175495.0,98
2019-05,"Svensk Sjöföda AB",83361.0,92
2019-05,"Tokyo Traders",208398.0,98
2019-05,"Zaanse Snoepfabriek",33139.0,76
2019-06,"Aux joyeux ecclésiastiques",404107.5,82
2019-06,"Bigfoot Breweries",61520.0,86
2019-06,"Cooperativa de Quesos 'Las Cabras'",93912.0,77
2019-06,"Escargots Nouveaux",21915.5,63
2019-06,"Exotic Liquids",64539.0,86
2019-06,"Formaggi Fortini s.r.l.",122159.0,85
2019-06,"Forêts d'érables",113048.7,82
2019-06,"G'day, Mate",132854.4,86
2019-06,"Gai pâturage",148269.0,82
2019-06,"Grandma Kelly's Homestead",125865.0,82
2019-06,"Heli Süßwaren GmbH & Co. KG",130774.09,83
2019-06,"Karkki Oy",78727.25,82
2019-06,"Leka Trading",99271.9,76
2019-06,Lyngbysild,32792.0,72
2019-06,"Ma Maison",49512.8,78
2019-06,"Mayumi's",62594.25,82
2019-06,"New England Seafood Cannery",46075.45,76
2019-06,"New Orleans Cajun Delights",117563.25,92
2019-06,"Nord-Ost-Fisch Handelsgesellschaft mbH",40491.96,55
2019-06,"Norske Meierier",85181.0,83
2019-06,"PB Knäckebröd AB",46563.0,78
2019-06,"Pasta Buttini s.r.l.",85816.5,77
2019-06,"Pavlova, Ltd.",242756.0,90
2019-06,"Plutzer Lebensmittelgroßmärkte AG",319573.41,88
2019-06,"Refrescos Americanas LTDA",5373.0,46
2019-06,"Specialty Biscuits, Ltd.",152602.7,91
2019-06,"Svensk Sjöföda AB",94959.0,84
2019-06,"Tokyo Traders",228528.0,92
2019-06,"Zaanse Snoepfabriek",34107.5,70
2019-07,"Aux joyeux ecclésiastiques",415131.0,79
2019-07,"Bigfoot Breweries",65158.0,85
2019-07,"Cooperativa de Quesos 'Las Cabras'",90553.0,77
2019-07,"Escargots Nouveaux",18444.0,56
2019-07,"Exotic Liquids",66450.0,86
2019-07,"Formaggi Fortini s.r.l.",106217.6,78
2019-07,"Forêts d'érables",108150.9,81
2019-07,"G'day, Mate",133578.6,84
2019-07,"Gai pâturage",140217.0,78
2019-07,"Grandma Kelly's Homestead",136470.0,86
2019-07,"Heli Süßwaren GmbH & Co. KG",123188.71,83
2019-07,"Karkki Oy",79206.25,81
2019-07,"Leka Trading",106125.0,83
2019-07,Lyngbysild,31901.5,78
2019-07,"Ma Maison",42559.05,64
2019-07,"Mayumi's",63198.75,77
2019-07,"New England Seafood Cannery",37336.65,67
2019-07,"New Orleans Cajun Delights",119080.85,99
2019-07,"Nord-Ost-Fisch Handelsgesellschaft mbH",37462.83,55
2019-07,"Norske Meierier",79960.0,85
2019-07,"PB Knäckebröd AB",44130.0,78
2019-07,"Pasta Buttini s.r.l.",78850.5,73
2019-07,"Pavlova, Ltd.",258773.9,99
2019-07,"Plutzer Lebensmittelgroßmärkte AG",318077.16,91
2019-07,"Refrescos Americanas LTDA",5652.0,52
2019-07,"Specialty Biscuits, Ltd.",148790.9,86
2019-07,"Svensk Sjöföda AB",80822.0,82
2019-07,"Tokyo Traders",190260.0,83
2019-07,"Zaanse Snoepfabriek",37521.25,75
2019-08,"Aux joyeux ecclésiastiques",419188.0,68
2019-08,"Bigfoot Breweries",71550.0,83
2019-08,"Cooperativa de Quesos 'Las Cabras'",75700.0,71
2019-08,"Escargots Nouveaux",22167.25,61
2019-08,"Exotic Liquids",63942.0,75
2019-08,"Formaggi Fortini s.r.l.",102589.3,77
2019-08,"Forêts d'érables",95764.5,70
2019-08,"G'day, Mate",137982.2,79
2019-08,"Gai pâturage",120327.0,76
2019-08,"Grandma Kelly's Homestead",119660.0,72
2019-08,"Heli Süßwaren GmbH & Co. KG",130185.47,76
2019-08,"Karkki Oy",73288.0,80
2019-08,"Leka Trading",107291.4,74
2019-08,Lyngbysild,31682.5,72
2019-08,"Ma Maison",46082.6,74
2019-08,"Mayumi's",59739.75,82
2019-08,"New England Seafood Cannery",37100.1,73
2019-08,"New Orleans Cajun Delights",112682.85,88
2019-08,"Nord-Ost-Fisch Handelsgesellschaft mbH",32595.51,51
2019-08,"Norske Meierier",78023.0,75
2019-08,"PB Knäckebröd AB",38769.0,69
2019-08,"Pasta Buttini s.r.l.",78182.0,70
2019-08,"Pavlova, Ltd.",242197.5,84
2019-08,"Plutzer Lebensmittelgroßmärkte AG",307586.34,85
2019-08,"Refrescos Americanas LTDA",6403.5,51
2019-08,"Specialty Biscuits, Ltd.",144647.3,85
2019-08,"Svensk Sjöföda AB",89716.0,80
2019-08,"Tokyo Traders",202479.0,80
2019-08,"Zaanse Snoepfabriek",31248.75,73
2019-09,"Aux joyeux ecclésiastiques",425663.5,68
2019-09,"Bigfoot Breweries",66396.0,86
2019-09,"Cooperativa de Quesos 'Las Cabras'",89597.0,75
2019-09,"Escargots Nouveaux",19755.75,57
2019-09,"Exotic Liquids",69218.0,87
2019-09,"Formaggi Fortini s.r.l.",101838.6,80
2019-09,"Forêts d'érables",104739.0,71
2019-09,"G'day, Mate",121822.2,82
2019-09,"Gai pâturage",114515.0,71
2019-09,"Grandma Kelly's Homestead",134050.0,86
2019-09,"Heli Süßwaren GmbH & Co. KG",115089.49,87
2019-09,"Karkki Oy",71507.0,80
2019-09,"Leka Trading",110064.25,81
2019-09,Lyngbysild,27241.5,69
2019-09,"Ma Maison",45097.85,81
2019-09,"Mayumi's",54675.5,82
2019-09,"New England Seafood Cannery",37786.45,74
2019-09,"New Orleans Cajun Delights",121034.25,94
2019-09,"Nord-Ost-Fisch Handelsgesellschaft mbH",35857.65,57
2019-09,"Norske Meierier",94021.0,85
2019-09,"PB Knäckebröd AB",43734.0,79
2019-09,"Pasta Buttini s.r.l.",86319.0,76
2019-09,"Pavlova, Ltd.",253092.3,96
2019-09,"Plutzer Lebensmittelgroßmärkte AG",279480.7,88
2019-09,"Refrescos Americanas LTDA",6826.5,60
2019-09,"Specialty Biscuits, Ltd.",155498.2,94
2019-09,"Svensk Sjöföda AB",88374.0,89
2019-09,"Tokyo Traders",187568.0,90
2019-09,"Zaanse Snoepfabriek",33040.5,73
2019-10,"Aux joyeux ecclésiastiques",429752.0,83
2019-10,"Bigfoot Breweries",62734.0,79
2019-10,"Cooperativa de Quesos 'Las Cabras'",84450.0,80
2019-10,"Escargots Nouveaux",18483.75,61
2019-10,"Exotic Liquids",67902.0,87
2019-10,"Formaggi Fortini s.r.l.",111637.3,87
2019-10,"Forêts d'érables",137515.1,86
2019-10,"G'day, Mate",138808.8,94
2019-10,"Gai pâturage",141032.0,73
2019-10,"Grandma Kelly's Homestead",147235.0,87
2019-10,"Heli Süßwaren GmbH & Co. KG",128097.09,86
2019-10,"Karkki Oy",86194.25,80
2019-10,"Leka Trading",111970.05,86
2019-10,Lyngbysild,32349.5,73
2019-10,"Ma Maison",40839.8,74
2019-10,"Mayumi's",71434.25,96
2019-10,"New England Seafood Cannery",40553.65,76
2019-10,"New Orleans Cajun Delights",114757.5,91
2019-10,"Nord-Ost-Fisch Handelsgesellschaft mbH",47534.04,66
2019-10,"Norske Meierier",82743.0,81
2019-10,"PB Knäckebröd AB",38517.0,79
2019-10,"Pasta Buttini s.r.l.",88796.5,81
2019-10,"Pavlova, Ltd.",253732.35,97
2019-10,"Plutzer Lebensmittelgroßmärkte AG",342150.69,100
2019-10,"Refrescos Americanas LTDA",6817.5,60
2019-10,"Specialty Biscuits, Ltd.",190075.2,99
2019-10,"Svensk Sjöföda AB",81490.0,88
2019-10,"Tokyo Traders",211449.0,87
2019-10,"Zaanse Snoepfabriek",37276.5,74
2019-11,"Aux joyeux ecclésiastiques",392300.0,71
2019-11,"Bigfoot Breweries",59032.0,80
2019-11,"Cooperativa de Quesos 'Las Cabras'",79002.0,70
2019-11,"Escargots Nouveaux",14045.0,44
2019-11,"Exotic Liquids",53636.0,75
2019-11,"Formaggi Fortini s.r.l.",103573.3,79
2019-11,"Forêts d'érables",98174.8,70
2019-11,"G'day, Mate",122288.2,73
2019-11,"Gai pâturage",124160.0,67
2019-11,"Grandma Kelly's Homestead",124975.0,72
2019-11,"Heli Süßwaren GmbH & Co. KG",102284.49,74
2019-11,"Karkki Oy",68495.5,79
2019-11,"Leka Trading",99108.6,74
2019-11,Lyngbysild,26034.0,64
2019-11,"Ma Maison",42653.65,74
2019-11,"Mayumi's",55088.0,75
2019-11,"New England Seafood Cannery",32560.1,62
2019-11,"New Orleans Cajun Delights",110828.4,84
2019-11,"Nord-Ost-Fisch Handelsgesellschaft mbH",30990.33,46
2019-11,"Norske Meierier",67227.5,75
2019-11,"PB Knäckebröd AB",31794.0,67
2019-11,"Pasta Buttini s.r.l.",78506.0,70
2019-11,"Pavlova, Ltd.",210789.75,90
2019-11,"Plutzer Lebensmittelgroßmärkte AG",255724.27,81
2019-11,"Refrescos Americanas LTDA",5665.5,49
2019-11,"Specialty Biscuits, Ltd.",140704.6,79
2019-11,"Svensk Sjöföda AB",74465.0,78
2019-11,"Tokyo Traders",181336.0,76
2019-11,"Zaanse Snoepfabriek",32124.0,67
2019-12,"Aux joyeux ecclésiastiques",429414.5,80
2019-12,"Bigfoot Breweries",68508.0,88
2019-12,"Cooperativa de Quesos 'Las Cabras'",96627.0,78
2019-12,"Escargots Nouveaux",20325.5,59
2019-12,"Exotic Liquids",72087.0,87
2019-12,"Formaggi Fortini s.r.l.",124121.5,91
2019-12,"Forêts d'érables",110152.4,77
2019-12,"G'day, Mate",161295.8,94
2019-12,"Gai pâturage",118975.0,75
2019-12,"Grandma Kelly's Homestead",145365.0,89
2019-12,"Heli Süßwaren GmbH & Co. KG",138090.22,92
2019-12,"Karkki Oy",86832.25,94
2019-12,"Leka Trading",128388.9,91
2019-12,Lyngbysild,30216.5,70
2019-12,"Ma Maison",45897.0,82
2019-12,"Mayumi's",65448.5,92
2019-12,"New England Seafood Cannery",41438.9,76
2019-12,"New Orleans Cajun Delights",127654.65,93
2019-12,"Nord-Ost-Fisch Handelsgesellschaft mbH",34563.15,61
2019-12,"Norske Meierier",93467.5,86
2019-12,"PB Knäckebröd AB",46419.0,76
2019-12,"Pasta Buttini s.r.l.",95007.5,77
2019-12,"Pavlova, Ltd.",261096.55,99
2019-12,"Plutzer Lebensmittelgroßmärkte AG",347982.45,102
2019-12,"Refrescos Americanas LTDA",7821.0,65
2019-12,"Specialty Biscuits, Ltd.",162294.3,94
2019-12,"Svensk Sjöföda AB",98979.0,97
2019-12,"Tokyo Traders",207015.0,94
2019-12,"Zaanse Snoepfabriek",30296.0,79
2020-01,"Aux joyeux ecclésiastiques",375859.5,78
2020-01,"Bigfoot Breweries",73212.0,92
2020-01,"Cooperativa de Quesos 'Las Cabras'",85077.0,78
2020-01,"Escargots Nouveaux",19623.25,54
2020-01,"Exotic Liquids",66947.0,96
2020-01,"Formaggi Fortini s.r.l.",124868.4,91
2020-01,"Forêts d'érables",117257.3,79
2020-01,"G'day, Mate",134040.8,93
2020-01,"Gai pâturage",138197.0,82
2020-01,"Grandma Kelly's Homestead",148745.0,86
2020-01,"Heli Süßwaren GmbH & Co. KG",129971.47,90
2020-01,"Karkki Oy",84144.0,93
2020-01,"Leka Trading",111178.6,96
2020-01,Lyngbysild,29965.0,83
2020-01,"Ma Maison",47634.85,82
2020-01,"Mayumi's",69509.5,94
2020-01,"New England Seafood Cannery",46671.95,83
2020-01,"New Orleans Cajun Delights",137222.6,107
2020-01,"Nord-Ost-Fisch Handelsgesellschaft mbH",37592.28,55
2020-01,"Norske Meierier",95709.5,92
2020-01,"PB Knäckebröd AB",41004.0,72
2020-01,"Pasta Buttini s.r.l.",99182.0,86
2020-01,"Pavlova, Ltd.",282239.05,104
2020-01,"Plutzer Lebensmittelgroßmärkte AG",384823.54,101
2020-01,"Refrescos Americanas LTDA",6957.0,56
2020-01,"Specialty Biscuits, Ltd.",190265.2,103
2020-01,"Svensk Sjöföda AB",99321.0,93
2020-01,"Tokyo Traders",210276.0,90
2020-01,"Zaanse Snoepfabriek",36279.5,86
2020-02,"Aux joyeux ecclésiastiques",476088.0,78
2020-02,"Bigfoot Breweries",69428.0,88
2020-02,"Cooperativa de Quesos 'Las Cabras'",85737.0,79
2020-02,"Escargots Nouveaux",20325.5,62
2020-02,"Exotic Liquids",64137.0,86
2020-02,"Formaggi Fortini s.r.l.",121844.7,91
2020-02,"Forêts d'érables",106372.7,78
2020-02,"G'day, Mate",135062.8,94
2020-02,"Gai pâturage",147064.0,81
2020-02,"Grandma Kelly's Homestead",147750.0,93
2020-02,"Heli Süßwaren GmbH & Co. KG",139027.9,91
2020-02,"Karkki Oy",83966.75,88
2020-02,"Leka Trading",115523.05,89
2020-02,Lyngbysild,31346.0,82
2020-02,"Ma Maison",55384.6,79
2020-02,"Mayumi's",78863.5,92
2020-02,"New England Seafood Cannery",40247.05,79
2020-02,"New Orleans Cajun Delights",135519.85,98
2020-02,"Nord-Ost-Fisch Handelsgesellschaft mbH",35443.41,57
2020-02,"Norske Meierier",89341.5,89
2020-02,"PB Knäckebröd AB",51018.0,90
2020-02,"Pasta Buttini s.r.l.",107652.0,88
2020-02,"Pavlova, Ltd.",289599.3,103
2020-02,"Plutzer Lebensmittelgroßmärkte AG",320014.1,102
2020-02,"Refrescos Americanas LTDA",7744.5,68
2020-02,"Specialty Biscuits, Ltd.",177528.3,103
2020-02,"Svensk Sjöföda AB",103261.0,93
2020-02,"Tokyo Traders",195172.0,97
2020-02,"Zaanse Snoepfabriek",37181.75,81
2020-03,"Aux joyeux ecclésiastiques",394132.5,73
2020-03,"Bigfoot Breweries",57586.0,79
2020-03,"Cooperativa de Quesos 'Las Cabras'",87075.0,71
2020-03,"Escargots Nouveaux",17794.75,56
2020-03,"Exotic Liquids",59109.0,73
2020-03,"Formaggi Fortini s.r.l.",103417.9,82
2020-03,"Forêts d'érables",117278.7,76
2020-03,"G'day, Mate",108720.6,83
2020-03,"Gai pâturage",104663.0,62
2020-03,"Grandma Kelly's Homestead",141425.0,78
2020-03,"Heli Süßwaren GmbH & Co. KG",104561.42,86
2020-03,"Karkki Oy",67712.75,80
2020-03,"Leka Trading",110993.45,79
2020-03,Lyngbysild,29970.5,69
2020-03,"Ma Maison",45695.8,74
2020-03,"Mayumi's",60879.0,79
2020-03,"New England Seafood Cannery",39650.95,72
2020-03,"New Orleans Cajun Delights",110053.75,85
2020-03,"Nord-Ost-Fisch Handelsgesellschaft mbH",40103.61,60
2020-03,"Norske Meierier",71019.0,78
2020-03,"PB Knäckebröd AB",35274.0,64
2020-03,"Pasta Buttini s.r.l.",70731.0,69
2020-03,"Pavlova, Ltd.",265989.8,93
2020-03,"Plutzer Lebensmittelgroßmärkte AG",311850.47,95
2020-03,"Refrescos Americanas LTDA",3748.5,39
2020-03,"Specialty Biscuits, Ltd.",172256.4,85
2020-03,"Svensk Sjöföda AB",76707.0,80
2020-03,"Tokyo Traders",184004.0,88
2020-03,"Zaanse Snoepfabriek",26306.0,66
2020-04,"Aux joyeux ecclésiastiques",288357.0,60
2020-04,"Bigfoot Breweries",58682.0,71
2020-04,"Cooperativa de Quesos 'Las Cabras'",73778.0,64
2020-04,"Escargots Nouveaux",11964.75,42
2020-04,"Exotic Liquids",62001.0,73
2020-04,"Formaggi Fortini s.r.l.",97804.2,74
2020-04,"Forêts d'érables",92569.3,60
2020-04,"G'day, Mate",118599.2,73
2020-04,"Gai pâturage",89480.0,62
2020-04,"Grandma Kelly's Homestead",122360.0,71
2020-04,"Heli Süßwaren GmbH & Co. KG",105110.42,73
2020-04,"Karkki Oy",61438.75,74
2020-04,"Leka Trading",99653.45,74
2020-04,Lyngbysild,25663.0,67
2020-04,"Ma Maison",46074.8,71
2020-04,"Mayumi's",48138.5,67
2020-04,"New England Seafood Cannery",31632.6,65
2020-04,"New Orleans Cajun Delights",107967.05,74
2020-04,"Nord-Ost-Fisch Handelsgesellschaft mbH",24880.29,37
2020-04,"Norske Meierier",81446.5,78
2020-04,"PB Knäckebröd AB",31785.0,71
2020-04,"Pasta Buttini s.r.l.",78585.0,70
2020-04,"Pavlova, Ltd.",202075.5,84
2020-04,"Plutzer Lebensmittelgroßmärkte AG",291520.76,82
2020-04,"Refrescos Americanas LTDA",5877.0,48
2020-04,"Specialty Biscuits, Ltd.",139849.5,74
2020-04,"Svensk Sjöföda AB",73997.0,76
2020-04,"Tokyo Traders",156548.0,73
2020-04,"Zaanse Snoepfabriek",27634.0,65
2020-05,"Aux joyeux ecclésiastiques",400661.0,78
2020-05,"Bigfoot Breweries",57008.0,85
2020-05,"Cooperativa de Quesos 'Las Cabras'",82385.0,68
2020-05,"Escargots Nouveaux",20458.0,61
2020-05,"Exotic Liquids",62751.0,84
